"No.","Time","Source","Destination","Protocol","Length","Info"
"1512","1.511669","fe80::e608:4bcf:dd8f:569f","ff02::fb","MDNS","387","Standard query response 0x0000 PTR Spotify Desktop Launcher(6)._spotify-connect._tcp.local SRV 0 0 64618 Titi.local TXT A 194.210.234.174 AAAA 2001:690:2100:1016:3c7f:38f9:d6d:d2bb AAAA 2001:690:2100:1016:20f6:1672:64ba:f51c AAAA fe80::e608:4bcf:dd8f:569f"
"1513","1.511823","fe80::e608:4bcf:dd8f:569f","ff02::fb","MDNS","387","Standard query response 0x0000 PTR Spotify Desktop Launcher(6)._spotify-connect._tcp.local SRV 0 0 64618 Titi.local TXT A 194.210.234.174 AAAA 2001:690:2100:1016:3c7f:38f9:d6d:d2bb AAAA 2001:690:2100:1016:20f6:1672:64ba:f51c AAAA fe80::e608:4bcf:dd8f:569f"
"1514","1.512022","194.210.223.70","224.0.0.251","MDNS","160","Standard query response 0x0000 PTR iPad Adriana ._companion-link._tcp.local TXT"
"1515","1.512256","fe80::10cb:78d4:b660:ef3b","ff02::fb","MDNS","180","Standard query response 0x0000 PTR iPad Adriana ._companion-link._tcp.local TXT"
"1516","1.512526","fe80::70f:54ab:acd8:4b74","ff02::fb","MDNS","389","Standard query response 0x0000 PTR Spotify Desktop Launcher(15)._spotify-connect._tcp.local SRV 0 0 64333 DESKTOP-8NA90SM.local A 194.210.223.23 AAAA 2001:690:2100:1016:ad05:789c:edf2:f7ba AAAA 2001:690:2100:1016:bdcb:e9b4:1b02:2b02 AAAA fe80::70f:54ab:acd8:4b74"
"1517","1.512700","194.210.221.101","224.0.0.251","MDNS","168","Standard query response 0x0000 PTR Matilde â\200\231s iPad._companion-link._tcp.local TXT"
"1518","1.512846","fe80::1020:ab9e:bf8e:d8d6","ff02::fb","MDNS","188","Standard query response 0x0000 PTR Matilde â\200\231s iPad._companion-link._tcp.local TXT"
"1519","1.513008","194.210.220.204","224.0.0.251","MDNS","396","Standard query response 0x0000 PTR iPad (39)._companion-link._tcp.local TXT TXT, cache flush SRV, cache flush 0 0 50933 iPad-39.local AAAA, cache flush fe80::1857:464a:f9b2:3a5e A, cache flush 194.210.220.204 AAAA, cache flush 2001:690:2100:1016:2e:15a6:3865:99f5 NSEC, cache flush iPad (39)._companion-link._tcp.local NSEC, cache flush iPad-39.local"
"1520","1.513146","fe80::1857:464a:f9b2:3a5e","ff02::fb","MDNS","416","Standard query response 0x0000 PTR iPad (39)._companion-link._tcp.local TXT TXT, cache flush SRV, cache flush 0 0 50933 iPad-39.local AAAA, cache flush fe80::1857:464a:f9b2:3a5e A, cache flush 194.210.220.204 AAAA, cache flush 2001:690:2100:1016:2e:15a6:3865:99f5 NSEC, cache flush iPad (39)._companion-link._tcp.local NSEC, cache flush iPad-39.local"
"1521","1.513825","194.210.223.141","224.0.0.251","MDNS","160","Standard query response 0x0000 PTR iPad de Ines ._companion-link._tcp.local TXT"
"1522","1.513960","194.210.180.57","224.0.0.251","MDNS","1454","Standard query 0x0000 PTR _companion-link._tcp.local, ""QM"" question PTR iPad de Mariana._companion-link._tcp.local PTR iPad (113)._companion-link._tcp.local PTR Franciscoâ\200\231s MacBook Air._companion-link._tcp.local PTR iPad de Matilde._companion-link._tcp.local PTR iPad de Mafalda._companion-link._tcp.local PTR iPad (5)._companion-link._tcp.local PTR iPad di Alessia._companion-link._tcp.local PTR iPad de Lara._companion-link._tcp.local PTR MacBook Pro som tillh\303\266r Alva (2)._companion-link._tcp.local PTR Rabinâ\200\231s MacBook Air._companion-link._tcp.local PTR iPad Sara._companion-link._tcp.local PTR iPad di Rosalba._companion-link._tcp.local PTR iPhone de Margarida._companion-link._tcp.local PTR iPad Adriana ._companion-link._tcp.local PTR MacBook Pro de S\303\251rgio._companion-link._tcp.local PTR Ipad di GG (2)._companion-link._tcp.local PTR MacBook Pro B\303\241rbara._companion-link._tcp.local PTR Altti - MacBook Air._companion-link._tcp.local PTR iPad de Vera (2)._companion-link._tcp.local PTR Ipad de Marta._companion-link._tcp.local PTR iPad (39)._companion-link._tcp.local PTR MacBook Air de Daniel._companion-link._tcp.local PTR Andrzejâ\200\231s MacBook._companion-link._tcp.local PTR Y0DYTCGXY3._companion-link._tcp.local PTR MacBook Air de Afonso (4)._companion-link._tcp.local PTR iPad di Valeria._companion-link._tcp.local PTR iPad de Vasco._companion-link._tcp.local PTR Sandraâ\200\231s MacBook Air (2)._companion-link._tcp.local PTR MacBook Air (5)._companion-link._tcp.local PTR iPad de Rita Nunes._companion-link._tcp.local PTR iPad (122)._companion-link._tcp.local PTR iPad (38)._companion-link._tcp.local PTR iPad Joana (3)._companion-link._tcp.local PTR iPad (3)._companion-link._tcp.local PTR MacBook Air de Lourenco._companion-link._tcp.local PTR MacBook Air di Valeria._companion-link._tcp.local PTR MacBook Air de Carolina._companion-link._tcp.local PTR MacBook Air de Jo\303\243o._companion-link._tcp.local PTR Mariaâ\200\231s iPad (2)._companion-link._tcp.local PTR In\303\252sâ\200\231s iPad (3)._companion-link._tcp.local PTR MacBook Air de Patricia._companion-link._tcp.local PTR MacBook Air de Afonso._companion-link._tcp.local PTR MacBook Pro GT._companion-link._tcp.local"
"1523","1.514097","fe80::187e:5046:f6b5:2e6e","ff02::fb","MDNS","180","Standard query response 0x0000 PTR iPad de Ines ._companion-link._tcp.local TXT"
"1524","1.516465","fe80::46d:3af6:77af:45ce","ff02::fb","MDNS","1474","Standard query 0x0000 PTR _companion-link._tcp.local, ""QM"" question PTR iPad de Mariana._companion-link._tcp.local PTR iPad (113)._companion-link._tcp.local PTR Franciscoâ\200\231s MacBook Air._companion-link._tcp.local PTR iPad de Matilde._companion-link._tcp.local PTR iPad de Mafalda._companion-link._tcp.local PTR iPad (5)._companion-link._tcp.local PTR iPad di Alessia._companion-link._tcp.local PTR iPad de Lara._companion-link._tcp.local PTR MacBook Pro som tillh\303\266r Alva (2)._companion-link._tcp.local PTR Rabinâ\200\231s MacBook Air._companion-link._tcp.local PTR iPad Sara._companion-link._tcp.local PTR iPad di Rosalba._companion-link._tcp.local PTR iPhone de Margarida._companion-link._tcp.local PTR iPad Adriana ._companion-link._tcp.local PTR MacBook Pro de S\303\251rgio._companion-link._tcp.local PTR Ipad di GG (2)._companion-link._tcp.local PTR MacBook Pro B\303\241rbara._companion-link._tcp.local PTR Altti - MacBook Air._companion-link._tcp.local PTR iPad de Vera (2)._companion-link._tcp.local PTR Ipad de Marta._companion-link._tcp.local PTR iPad (39)._companion-link._tcp.local PTR MacBook Air de Daniel._companion-link._tcp.local PTR Andrzejâ\200\231s MacBook._companion-link._tcp.local PTR Y0DYTCGXY3._companion-link._tcp.local PTR MacBook Air de Afonso (4)._companion-link._tcp.local PTR iPad di Valeria._companion-link._tcp.local PTR iPad de Vasco._companion-link._tcp.local PTR Sandraâ\200\231s MacBook Air (2)._companion-link._tcp.local PTR MacBook Air (5)._companion-link._tcp.local PTR iPad de Rita Nunes._companion-link._tcp.local PTR iPad (122)._companion-link._tcp.local PTR iPad (38)._companion-link._tcp.local PTR iPad Joana (3)._companion-link._tcp.local PTR iPad (3)._companion-link._tcp.local PTR MacBook Air de Lourenco._companion-link._tcp.local PTR MacBook Air di Valeria._companion-link._tcp.local PTR MacBook Air de Carolina._companion-link._tcp.local PTR MacBook Air de Jo\303\243o._companion-link._tcp.local PTR Mariaâ\200\231s iPad (2)._companion-link._tcp.local PTR In\303\252sâ\200\231s iPad (3)._companion-link._tcp.local PTR MacBook Air de Patricia._companion-link._tcp.local PTR MacBook Air de Afonso._companion-link._tcp.local PTR MacBook Pro GT._companion-link._tcp.local"
"1525","1.516722","194.210.180.57","224.0.0.251","MDNS","1481","Standard query 0x0000 PTR MacBook Air de Macbook (3)._companion-link._tcp.local PTR iPad (55)._companion-link._tcp.local PTR iPad (24)._companion-link._tcp.local PTR R6F499C4K2._companion-link._tcp.local PTR MacBook Air (7)._companion-link._tcp.local PTR Maria sin iPhone (3)._companion-link._tcp.local PTR Jacekâ\200\231s MacBook Pro (Laigo)._companion-link._tcp.local PTR MacBook Air (6)._companion-link._tcp.local PTR MacBook Air de Fernando._companion-link._tcp.local PTR Annes MacBook Air._companion-link._tcp.local PTR MacBook Air de Pedro (2)._companion-link._tcp.local PTR Ipad (4)._companion-link._tcp.local PTR Mariaâ\200\231s MacBook Pro (2)._companion-link._tcp.local PTR iPad de Tiago (3)._companion-link._tcp.local PTR MacBook Pro de Gon\303\247alo._companion-link._tcp.local PTR MacBook Air de Louren\303\247o (2)._companion-link._tcp.local PTR MacBook Pro de Beatriz Lopes Areias._companion-link._tcp.local PTR MacBook Pro Louis._companion-link._tcp.local PTR iPhone de Miguel._companion-link._tcp.local PTR Luisâ\200\231s MacBook Pro._companion-link._tcp.local PTR Ipad von Sina (4)._companion-link._tcp.local PTR Matilde â\200\231s iPad._companion-link._tcp.local PTR iPad de Ines ._companion-link._tcp.local PTR MacBook Air di Agnese._companion-link._tcp.local PTR iPad (46)._companion-link._tcp.local PTR iPad de Margarida._companion-link._tcp.local PTR Changâ\200\231s MacBook Pro (2)._companion-link._tcp.local PTR FranciscoLivraghi._companion-link._tcp.local PTR iPad (96)._companion-link._tcp.local PTR MacBook Air de Rodrigo (4)._companion-link._tcp.local PTR iPad de tomas._companion-link._tcp.local PTR iPad (9)._companion-link._tcp.local PTR iPad di Lorenzo (29)._companion-link._tcp.local PTR God\302\264s Plan\360\237\215\267._companion-link._tcp.local PTR iPad (2)._companion-link._tcp.local PTR MacBook Pro de Amadeu._companion-link._tcp.local PTR MacBook Air di siria._companion-link._tcp.local PTR Tom\303\241sâ\200\231s MacBook Air (3)._companion-link._tcp.local PTR Miguel's MacBook Pro._companion-link._tcp.local PTR Mateusâ\200\231s MacBook Pro._companion-link._tcp.local PTR Fridas macbook Pro (3)._companion-link._tcp.local PTR iPhone de Ritox (2)._companion-link._tcp.local"
"1526","1.516937","fe80::46d:3af6:77af:45ce","ff02::fb","MDNS","1501","Standard query 0x0000 PTR MacBook Air de Macbook (3)._companion-link._tcp.local PTR iPad (55)._companion-link._tcp.local PTR iPad (24)._companion-link._tcp.local PTR R6F499C4K2._companion-link._tcp.local PTR MacBook Air (7)._companion-link._tcp.local PTR Maria sin iPhone (3)._companion-link._tcp.local PTR Jacekâ\200\231s MacBook Pro (Laigo)._companion-link._tcp.local PTR MacBook Air (6)._companion-link._tcp.local PTR MacBook Air de Fernando._companion-link._tcp.local PTR Annes MacBook Air._companion-link._tcp.local PTR MacBook Air de Pedro (2)._companion-link._tcp.local PTR Ipad (4)._companion-link._tcp.local PTR Mariaâ\200\231s MacBook Pro (2)._companion-link._tcp.local PTR iPad de Tiago (3)._companion-link._tcp.local PTR MacBook Pro de Gon\303\247alo._companion-link._tcp.local PTR MacBook Air de Louren\303\247o (2)._companion-link._tcp.local PTR MacBook Pro de Beatriz Lopes Areias._companion-link._tcp.local PTR MacBook Pro Louis._companion-link._tcp.local PTR iPhone de Miguel._companion-link._tcp.local PTR Luisâ\200\231s MacBook Pro._companion-link._tcp.local PTR Ipad von Sina (4)._companion-link._tcp.local PTR Matilde â\200\231s iPad._companion-link._tcp.local PTR iPad de Ines ._companion-link._tcp.local PTR MacBook Air di Agnese._companion-link._tcp.local PTR iPad (46)._companion-link._tcp.local PTR iPad de Margarida._companion-link._tcp.local PTR Changâ\200\231s MacBook Pro (2)._companion-link._tcp.local PTR FranciscoLivraghi._companion-link._tcp.local PTR iPad (96)._companion-link._tcp.local PTR MacBook Air de Rodrigo (4)._companion-link._tcp.local PTR iPad de tomas._companion-link._tcp.local PTR iPad (9)._companion-link._tcp.local PTR iPad di Lorenzo (29)._companion-link._tcp.local PTR God\302\264s Plan\360\237\215\267._companion-link._tcp.local PTR iPad (2)._companion-link._tcp.local PTR MacBook Pro de Amadeu._companion-link._tcp.local PTR MacBook Air di siria._companion-link._tcp.local PTR Tom\303\241sâ\200\231s MacBook Air (3)._companion-link._tcp.local PTR Miguel's MacBook Pro._companion-link._tcp.local PTR Mateusâ\200\231s MacBook Pro._companion-link._tcp.local PTR Fridas macbook Pro (3)._companion-link._tcp.local PTR iPhone de Ritox (2)._companion-link._tcp.local"
"1527","1.518659","194.210.180.57","224.0.0.251","MDNS","331","Standard query 0x0000 PTR MacBook Air de Francisca (2)._companion-link._tcp.local PTR MacBook Air de Paulo._companion-link._tcp.local PTR MacBook Air de madalena._companion-link._tcp.local PTR MacBook Air de vicente._companion-link._tcp.local PTR Luisaâ\200\231s MacBook Air._companion-link._tcp.local PTR iPad (162)._companion-link._tcp.local PTR Marias MacBook Pro (2)._companion-link._tcp.local"
"1528","1.518848","fe80::46d:3af6:77af:45ce","ff02::fb","MDNS","351","Standard query 0x0000 PTR MacBook Air de Francisca (2)._companion-link._tcp.local PTR MacBook Air de Paulo._companion-link._tcp.local PTR MacBook Air de madalena._companion-link._tcp.local PTR MacBook Air de vicente._companion-link._tcp.local PTR Luisaâ\200\231s MacBook Air._companion-link._tcp.local PTR iPad (162)._companion-link._tcp.local PTR Marias MacBook Pro (2)._companion-link._tcp.local"
"1529","1.519097","194.210.180.57","224.0.0.251","MDNS","78","Standard query 0x0000 PTR _rdlink._tcp.local, ""QM"" question"
"1530","1.519317","fe80::46d:3af6:77af:45ce","ff02::fb","MDNS","98","Standard query 0x0000 PTR _rdlink._tcp.local, ""QM"" question"
"1531","1.519587","194.210.221.32","224.0.0.251","MDNS","207","Standard query response 0x0000 PTR MacBook Air de Macbook (3)._companion-link._tcp.local TXT"
"1532","1.519835","fe80::10b6:52be:ce84:f5e5","ff02::fb","MDNS","227","Standard query response 0x0000 PTR MacBook Air de Macbook (3)._companion-link._tcp.local TXT"
"1533","1.520056","194.210.222.163","224.0.0.251","MDNS","168","Standard query response 0x0000 PTR iPad de Tiago (3)._companion-link._tcp.local TXT"
"1534","1.520308","fe80::c5:5282:226e:8936","ff02::fb","MDNS","188","Standard query response 0x0000 PTR iPad de Tiago (3)._companion-link._tcp.local TXT"
"1535","1.520536","194.210.221.124","224.0.0.251","MDNS","453","Standard query response 0x0000 PTR MacBook Air de Sara._companion-link._tcp.local TXT TXT, cache flush SRV, cache flush 0 0 65238 MacBook-Air-de-Sara-4.local AAAA, cache flush 2001:690:2100:1016:1899:128a:188e:9986 AAAA, cache flush fe80::10e5:d914:3200:d339 A, cache flush 194.210.221.124 NSEC, cache flush MacBook Air de Sara._companion-link._tcp.local NSEC, cache flush MacBook-Air-de-Sara-4.local"
"1536","1.521692","fe80::10e5:d914:3200:d339","ff02::fb","MDNS","473","Standard query response 0x0000 PTR MacBook Air de Sara._companion-link._tcp.local TXT TXT, cache flush SRV, cache flush 0 0 65238 MacBook-Air-de-Sara-4.local AAAA, cache flush 2001:690:2100:1016:1899:128a:188e:9986 AAAA, cache flush fe80::10e5:d914:3200:d339 A, cache flush 194.210.221.124 NSEC, cache flush MacBook Air de Sara._companion-link._tcp.local NSEC, cache flush MacBook-Air-de-Sara-4.local"
"1537","1.521949","194.210.234.159","224.0.0.251","MDNS","429","Standard query response 0x0000 PTR iPad (5)._companion-link._tcp.local TXT TXT, cache flush SRV, cache flush 0 0 49218 iPad-5.local AAAA, cache flush fe80::10d5:843c:109:1898 AAAA, cache flush 2001:690:2100:1016:c03:f5e5:83f9:ae67 A, cache flush 194.210.234.159 NSEC, cache flush iPad (5)._companion-link._tcp.local NSEC, cache flush iPad-5.local"
"1538","1.522198","fe80::10d5:843c:109:1898","ff02::fb","MDNS","449","Standard query response 0x0000 PTR iPad (5)._companion-link._tcp.local TXT TXT, cache flush SRV, cache flush 0 0 49218 iPad-5.local AAAA, cache flush fe80::10d5:843c:109:1898 AAAA, cache flush 2001:690:2100:1016:c03:f5e5:83f9:ae67 A, cache flush 194.210.234.159 NSEC, cache flush iPad (5)._companion-link._tcp.local NSEC, cache flush iPad-5.local"
"1539","1.522467","194.210.222.26","224.0.0.251","MDNS","164","Standard query response 0x0000 PTR iPad di Rosalba._companion-link._tcp.local TXT"
"1540","1.522660","fe80::18b8:b52f:7e20:48e3","ff02::fb","MDNS","184","Standard query response 0x0000 PTR iPad di Rosalba._companion-link._tcp.local TXT"
"1541","1.540833","52.112.167.170","194.210.223.226","UDP","939","3478  >  50029 Len=897"
"1542","1.540833","52.112.167.170","194.210.223.226","UDP","806","3478  >  50029 Len=764"
"1543","1.540833","52.112.167.170","194.210.223.226","UDP","805","3478  >  50029 Len=763"
"1544","1.540833","52.112.167.170","194.210.223.226","UDP","119","3478  >  50029 Len=77"
"1545","1.540833","52.112.167.170","194.210.223.226","UDP","659","3478  >  50029 Len=617"
"1546","1.540833","52.112.167.170","194.210.223.226","UDP","659","3478  >  50029 Len=617"
"1547","1.540833","52.112.167.170","194.210.223.226","UDP","659","3478  >  50029 Len=617"
"1548","1.540833","52.112.167.170","194.210.223.226","UDP","659","3478  >  50029 Len=617"
"1549","1.540833","52.112.167.170","194.210.223.226","UDP","659","3478  >  50029 Len=617"
"1550","1.540833","52.112.167.170","194.210.223.226","UDP","659","3478  >  50029 Len=617"
"1551","1.540833","52.112.167.170","194.210.223.226","UDP","659","3478  >  50029 Len=617"
"1552","1.540833","52.112.167.170","194.210.223.226","UDP","659","3478  >  50029 Len=617"
"1553","1.540833","52.112.167.170","194.210.223.226","UDP","657","3478  >  50029 Len=615"
"1554","1.540833","52.112.167.170","194.210.223.226","UDP","119","3478  >  50029 Len=77"
"1555","1.540833","52.112.167.170","194.210.223.226","UDP","669","3478  >  50029 Len=627"
"1556","1.540833","52.112.167.170","194.210.223.226","UDP","668","3478  >  50029 Len=626"
"1557","1.551005","52.112.167.170","194.210.223.226","UDP","119","3478  >  50029 Len=77"
"1558","1.551005","52.112.167.170","194.210.223.226","UDP","1102","3478  >  50029 Len=1060"
"1559","1.551005","52.112.167.170","194.210.223.226","UDP","1102","3478  >  50029 Len=1060"
"1560","1.551005","52.112.167.170","194.210.223.226","UDP","967","3478  >  50029 Len=925"
"1561","1.551005","52.112.167.170","194.210.223.226","UDP","967","3478  >  50029 Len=925"
"1562","1.551005","52.112.167.170","194.210.223.226","UDP","967","3478  >  50029 Len=925"
"1563","1.551005","52.112.167.170","194.210.223.226","UDP","964","3478  >  50029 Len=922"
"1564","1.551005","52.112.167.170","194.210.223.226","UDP","1118","3478  >  50029 Len=1076"
"1565","1.558314","52.112.167.170","194.210.223.226","UDP","119","3478  >  50029 Len=77"
"1566","1.558314","52.112.167.170","194.210.223.226","UDP","722","3478  >  50029 Len=680"
"1567","1.558314","52.112.167.170","194.210.223.226","UDP","722","3478  >  50029 Len=680"
"1568","1.558314","52.112.167.170","194.210.223.226","UDP","849","3478  >  50029 Len=807"
"1569","1.558314","52.112.167.170","194.210.223.226","UDP","848","3478  >  50029 Len=806"
"1570","1.558314","52.112.167.170","194.210.223.226","RTCP","162","Payload-specific Feedback   ALFB  "
"1571","1.591901","194.210.234.241","224.0.0.251","MDNS","371","Standard query response 0x0000 PTR Spotify Desktop Launcher(4)._spotify-connect._tcp.local SRV 0 0 53868 marcOS.local TXT A 194.210.234.241 AAAA 2001:690:2100:1016:9651:c3a1:e50e:7c42 AAAA 2001:690:2100:1016:3580:6249:7cc1:ab20 AAAA fe80::c459:4111:d60d:6715"
"1572","1.592998","fe80::c459:4111:d60d:6715","ff02::fb","MDNS","391","Standard query response 0x0000 PTR Spotify Desktop Launcher(4)._spotify-connect._tcp.local SRV 0 0 53868 marcOS.local TXT A 194.210.234.241 AAAA 2001:690:2100:1016:9651:c3a1:e50e:7c42 AAAA 2001:690:2100:1016:3580:6249:7cc1:ab20 AAAA fe80::c459:4111:d60d:6715"
"1573","1.594166","fe80::c459:4111:d60d:6715","ff02::fb","MDNS","391","Standard query response 0x0000 PTR Spotify Desktop Launcher(4)._spotify-connect._tcp.local SRV 0 0 53868 marcOS.local TXT A 194.210.234.241 AAAA 2001:690:2100:1016:9651:c3a1:e50e:7c42 AAAA 2001:690:2100:1016:3580:6249:7cc1:ab20 AAAA fe80::c459:4111:d60d:6715"
"1574","1.594412","194.210.234.23","224.0.0.251","MDNS","340","Standard query response 0x0000 PTR Spotify Desktop Launcher._spotify-connect._tcp.local SRV 0 0 56939 DESKTOP-NCGH32H.local TXT A 194.210.234.23 NSEC DESKTOP-NCGH32H.local"
"1575","1.594585","194.210.223.28","224.0.0.251","MDNS","443","Standard query response 0x0000 PTR iPad de Lara._companion-link._tcp.local TXT TXT, cache flush SRV, cache flush 0 0 49449 iPad-de-Lara.local AAAA, cache flush fe80::10a9:9050:4f1e:e50d AAAA, cache flush 2001:690:2100:1016:1c0b:61d2:ea57:858e A, cache flush 194.210.223.28 NSEC, cache flush iPad de Lara._companion-link._tcp.local NSEC, cache flush iPad-de-Lara.local"
"1576","1.594897","fe80::10a9:9050:4f1e:e50d","ff02::fb","MDNS","463","Standard query response 0x0000 PTR iPad de Lara._companion-link._tcp.local TXT TXT, cache flush SRV, cache flush 0 0 49449 iPad-de-Lara.local AAAA, cache flush fe80::10a9:9050:4f1e:e50d AAAA, cache flush 2001:690:2100:1016:1c0b:61d2:ea57:858e A, cache flush 194.210.223.28 NSEC, cache flush iPad de Lara._companion-link._tcp.local NSEC, cache flush iPad-de-Lara.local"
"1577","1.595523","fe80::c459:4111:d60d:6715","ff02::fb","MDNS","391","Standard query response 0x0000 PTR Spotify Desktop Launcher(4)._spotify-connect._tcp.local SRV 0 0 53868 marcOS.local TXT A 194.210.234.241 AAAA 2001:690:2100:1016:9651:c3a1:e50e:7c42 AAAA 2001:690:2100:1016:3580:6249:7cc1:ab20 AAAA fe80::c459:4111:d60d:6715"
"1578","1.595750","fe80::70f:54ab:acd8:4b74","ff02::fb","MDNS","389","Standard query response 0x0000 PTR Spotify Desktop Launcher(15)._spotify-connect._tcp.local SRV 0 0 64333 DESKTOP-8NA90SM.local A 194.210.223.23 AAAA 2001:690:2100:1016:ad05:789c:edf2:f7ba AAAA 2001:690:2100:1016:bdcb:e9b4:1b02:2b02 AAAA fe80::70f:54ab:acd8:4b74"
"1579","1.595986","fe80::70f:54ab:acd8:4b74","ff02::fb","MDNS","389","Standard query response 0x0000 PTR Spotify Desktop Launcher(15)._spotify-connect._tcp.local SRV 0 0 64333 DESKTOP-8NA90SM.local A 194.210.223.23 AAAA 2001:690:2100:1016:ad05:789c:edf2:f7ba AAAA 2001:690:2100:1016:bdcb:e9b4:1b02:2b02 AAAA fe80::70f:54ab:acd8:4b74"
"1580","1.596221","194.210.222.238","224.0.0.251","MDNS","212","Standard query response 0x0000 PTR MacBook Air de Helena (2)._companion-link._tcp.local TXT"
"1581","1.596546","fe80::1070:4b9b:1fc7:4f03","ff02::fb","MDNS","232","Standard query response 0x0000 PTR MacBook Air de Helena (2)._companion-link._tcp.local TXT"
"1582","1.596738","194.210.222.78","224.0.0.251","MDNS","447","Standard query response 0x0000 PTR Altti - MacBook Air._companion-link._tcp.local TXT TXT, cache flush SRV, cache flush 0 0 59228 Altti-MacBook-Air.local AAAA, cache flush 2001:690:2100:1016:c7d:a80a:650f:7468 AAAA, cache flush fe80::c4:2e65:e52d:f9d9 A, cache flush 194.210.222.78 NSEC, cache flush Altti - MacBook Air._companion-link._tcp.local NSEC, cache flush Altti-MacBook-Air.local"
"1583","1.596976","194.210.220.227","239.255.255.250","SSDP","214","M-SEARCH * HTTP/1.1 "
"1584","1.597123","fe80::c4:2e65:e52d:f9d9","ff02::fb","MDNS","467","Standard query response 0x0000 PTR Altti - MacBook Air._companion-link._tcp.local TXT TXT, cache flush SRV, cache flush 0 0 59228 Altti-MacBook-Air.local AAAA, cache flush 2001:690:2100:1016:c7d:a80a:650f:7468 AAAA, cache flush fe80::c4:2e65:e52d:f9d9 A, cache flush 194.210.222.78 NSEC, cache flush Altti - MacBook Air._companion-link._tcp.local NSEC, cache flush Altti-MacBook-Air.local"
"1585","1.597349","194.210.220.227","239.255.255.250","SSDP","210","M-SEARCH * HTTP/1.1 "
"1586","1.597444","194.210.220.66","224.0.0.251","MDNS","436","Standard query response 0x0000 PTR MacBook Air (5)._companion-link._tcp.local TXT TXT, cache flush SRV, cache flush 0 0 60062 MacBook-Air-2.local AAAA, cache flush fe80::498:a3de:766b:c246 AAAA, cache flush 2001:690:2100:1016:14ee:aadd:52b1:741a A, cache flush 194.210.220.66 NSEC, cache flush MacBook Air (5)._companion-link._tcp.local NSEC, cache flush MacBook-Air-2.local"
"1587","1.597591","fe80::498:a3de:766b:c246","ff02::fb","MDNS","456","Standard query response 0x0000 PTR MacBook Air (5)._companion-link._tcp.local TXT TXT, cache flush SRV, cache flush 0 0 60062 MacBook-Air-2.local AAAA, cache flush fe80::498:a3de:766b:c246 AAAA, cache flush 2001:690:2100:1016:14ee:aadd:52b1:741a A, cache flush 194.210.220.66 NSEC, cache flush MacBook Air (5)._companion-link._tcp.local NSEC, cache flush MacBook-Air-2.local"
"1588","1.597762","194.210.180.39","224.0.0.251","MDNS","150","Standard query response 0x0000 PTR iPad (7)._companion-link._tcp.local TXT"
"1589","1.597897","fe80::18:765f:47fe:5ad8","ff02::fb","MDNS","170","Standard query response 0x0000 PTR iPad (7)._companion-link._tcp.local TXT"
"1590","1.598055","194.210.220.108","224.0.0.251","MDNS","132","Standard query 0x0000 PTR lb._dns-sd._udp.local, ""QM"" question TXT MacBook Air de Lourenco._companion-link._tcp.local, ""QU"" question"
"1591","1.598176","194.210.221.199","224.0.0.251","MDNS","166","Standard query response 0x0000 PTR iPad de Vera (2)._companion-link._tcp.local TXT"
"1592","1.598296","fe80::e9:ccc6:f026:a522","ff02::fb","MDNS","186","Standard query response 0x0000 PTR iPad de Vera (2)._companion-link._tcp.local TXT"
"1593","1.598448","fe80::8ae:811f:aa01:aa8c","ff02::fb","MDNS","152","Standard query 0x0000 PTR lb._dns-sd._udp.local, ""QM"" question TXT MacBook Air de Lourenco._companion-link._tcp.local, ""QU"" question"
"1594","1.598596","fe80::5764:3d5c:f54e:90bd","ff02::fb","MDNS","409","Standard query response 0x0000 PTR Spotify Desktop Launcher(5)._spotify-connect._tcp.local SRV 0 0 51409 DESKTOP-MEBN4Q7.local TXT A 194.210.234.140 AAAA 2001:690:2100:1016:9ce1:d9f6:9532:ef28 AAAA 2001:690:2100:1016:b904:234f:5ff7:15eb AAAA fe80::5764:3d5c:f54e:90bd"
"1595","1.598749","fe80::5764:3d5c:f54e:90bd","ff02::fb","MDNS","409","Standard query response 0x0000 PTR Spotify Desktop Launcher(5)._spotify-connect._tcp.local SRV 0 0 51409 DESKTOP-MEBN4Q7.local TXT A 194.210.234.140 AAAA 2001:690:2100:1016:9ce1:d9f6:9532:ef28 AAAA 2001:690:2100:1016:b904:234f:5ff7:15eb AAAA fe80::5764:3d5c:f54e:90bd"
"1596","1.598899","194.210.220.167","224.0.0.251","MDNS","205","Standard query response 0x0000 PTR Changâ\200\231s MacBook Pro (2)._companion-link._tcp.local TXT"
"1597","1.599071","fe80::e726:638e:b25a:618e","ff02::fb","MDNS","409","Standard query response 0x0000 PTR Spotify Desktop Launcher(2)._spotify-connect._tcp.local SRV 0 0 49732 LAPTOP-S9SU2P3N.local TXT A 194.210.221.92 AAAA 2001:690:2100:1016:13d7:a522:1c58:842 AAAA 2001:690:2100:1016:153a:118:7d76:d0ab AAAA fe80::e726:638e:b25a:618e"
"1598","1.599365","fe80::e726:638e:b25a:618e","ff02::fb","MDNS","409","Standard query response 0x0000 PTR Spotify Desktop Launcher(2)._spotify-connect._tcp.local SRV 0 0 49732 LAPTOP-S9SU2P3N.local TXT A 194.210.221.92 AAAA 2001:690:2100:1016:13d7:a522:1c58:842 AAAA 2001:690:2100:1016:153a:118:7d76:d0ab AAAA fe80::e726:638e:b25a:618e"
