"No.","Time","Source","Destination","Protocol","Length","Info"
"16928","43.638494","194.210.234.179","224.0.0.251","MDNS","204","Standard query response 0x0000 PTR Joaoâ\200\231s MacBook Pro (4)._companion-link._tcp.local TXT"
"16929","43.638749","fe80::83e:7d60:5ba8:bff5","ff02::fb","MDNS","224","Standard query response 0x0000 PTR Joaoâ\200\231s MacBook Pro (4)._companion-link._tcp.local TXT"
"16930","43.639075","fe80::1c76:a604:994a:eead","ff02::fb","MDNS","246","Standard query response 0x0000 TXT, cache flush NSEC, cache flush T4Gâ\200\231s MacBook Pro._companion-link._tcp.local"
"16931","43.639413","194.210.223.141","224.0.0.251","MDNS","447","Standard query response 0x0000 PTR iPad de Ines ._companion-link._tcp.local TXT TXT, cache flush SRV, cache flush 0 0 49195 iPad-de-Ines.local AAAA, cache flush fe80::187e:5046:f6b5:2e6e A, cache flush 194.210.223.141 AAAA, cache flush 2001:690:2100:1016:1462:b10:6f13:7718 NSEC, cache flush iPad de Ines ._companion-link._tcp.local NSEC, cache flush iPad-de-Ines.local"
"16932","43.640109","fe80::187e:5046:f6b5:2e6e","ff02::fb","MDNS","467","Standard query response 0x0000 PTR iPad de Ines ._companion-link._tcp.local TXT TXT, cache flush SRV, cache flush 0 0 49195 iPad-de-Ines.local AAAA, cache flush fe80::187e:5046:f6b5:2e6e A, cache flush 194.210.223.141 AAAA, cache flush 2001:690:2100:1016:1462:b10:6f13:7718 NSEC, cache flush iPad de Ines ._companion-link._tcp.local NSEC, cache flush iPad-de-Ines.local"
"16933","43.640389","194.210.220.227","239.255.255.250","SSDP","214","M-SEARCH * HTTP/1.1 "
"16934","43.640521","194.210.220.227","239.255.255.250","SSDP","210","M-SEARCH * HTTP/1.1 "
"16935","43.640585","194.210.221.186","255.255.255.255","UDP","82","58666  >  1947 Len=40"
"16936","43.640619","194.210.221.186","194.210.223.255","UDP","82","58665  >  1947 Len=40"
"16937","43.640657","194.210.222.117","224.0.0.251","MDNS","187","Standard query response 0x0000 PTR, cache flush lilmintdojoao.local AAAA, cache flush 2001:690:2100:1016:3dbf:5fa8:7051:814f"
"16938","43.640858","194.210.222.24","224.0.0.251","MDNS","109","Standard query 0x0000 TXT iPad de Maria Carolina._companion-link._tcp.local, ""QU"" question"
"16939","43.641128","fe80::1c45:1c4e:99a3:f4d","ff02::fb","MDNS","129","Standard query 0x0000 TXT iPad de Maria Carolina._companion-link._tcp.local, ""QU"" question"
"16940","43.641418","194.210.220.39","224.0.0.251","MDNS","336","Standard query 0x0000 ANY MacBook Air de Francisca (2)._airplay._tcp.local, ""QM"" question ANY F8FFC21745CF@MacBook Air de Francisca (2)._raop._tcp.local, ""QM"" question ANY MacBook-Air-de-Francisca-2.local, ""QM"" question SRV 0 0 7000 MacBook-Air-de-Francisca-2.local SRV 0 0 7000 MacBook-Air-de-Francisca-2.local AAAA fe80::cfd:c5ef:f8cf:5e29 AAAA 2001:690:2100:1016:c3e:a719:5a60:84d2 A 194.210.220.39 OPT"
"16941","43.641747","fe80::cfd:c5ef:f8cf:5e29","ff02::fb","MDNS","356","Standard query 0x0000 ANY MacBook Air de Francisca (2)._airplay._tcp.local, ""QM"" question ANY F8FFC21745CF@MacBook Air de Francisca (2)._raop._tcp.local, ""QM"" question ANY MacBook-Air-de-Francisca-2.local, ""QM"" question SRV 0 0 7000 MacBook-Air-de-Francisca-2.local SRV 0 0 7000 MacBook-Air-de-Francisca-2.local AAAA fe80::cfd:c5ef:f8cf:5e29 AAAA 2001:690:2100:1016:c3e:a719:5a60:84d2 A 194.210.220.39 OPT"
"16942","43.642141","194.210.223.81","224.0.0.251","MDNS","410","Standard query response 0x0000 PTR Ipad de Marta._companion-link._tcp.local TXT TXT, cache flush SRV, cache flush 0 0 49178 Ipad-de-Marta.local AAAA, cache flush fe80::41e:fb78:51b8:2459 A, cache flush 194.210.223.81 AAAA, cache flush 2001:690:2100:1016:825:738c:6d2e:1a3a NSEC, cache flush Ipad de Marta._companion-link._tcp.local NSEC, cache flush Ipad-de-Marta.local"
"16943","43.642472","fe80::41e:fb78:51b8:2459","ff02::fb","MDNS","430","Standard query response 0x0000 PTR Ipad de Marta._companion-link._tcp.local TXT TXT, cache flush SRV, cache flush 0 0 49178 Ipad-de-Marta.local AAAA, cache flush fe80::41e:fb78:51b8:2459 A, cache flush 194.210.223.81 AAAA, cache flush 2001:690:2100:1016:825:738c:6d2e:1a3a NSEC, cache flush Ipad de Marta._companion-link._tcp.local NSEC, cache flush Ipad-de-Marta.local"
"16944","43.642901","fe80::1cbc:be8b:8b75:ad47","ff02::fb","MDNS","160","Standard query 0x0000 ANY Rabins-MacBook-Air.local, ""QU"" question AAAA fe80::1cbc:be8b:8b75:ad47 AAAA 2001:690:2100:1016:84a:8c0e:3d7:796e"
"16945","43.643285","194.210.220.231","224.0.0.251","MDNS","223","Standard query 0x0000 ANY CBB69FA9-698F-48A9-BEBB-9FD2421EDD69._asquic._udp.local, ""QU"" question ANY Francisco.local, ""QU"" question SRV 0 0 61805 Francisco.local AAAA fe80::431:40ff:268f:18a3 AAAA 2001:690:2100:1016:1cce:be76:67ab:4244 A 194.210.220.231"
"16946","43.644312","fe80::431:40ff:268f:18a3","ff02::fb","MDNS","243","Standard query 0x0000 ANY CBB69FA9-698F-48A9-BEBB-9FD2421EDD69._asquic._udp.local, ""QU"" question ANY Francisco.local, ""QU"" question SRV 0 0 61805 Francisco.local AAAA fe80::431:40ff:268f:18a3 AAAA 2001:690:2100:1016:1cce:be76:67ab:4244 A 194.210.220.231"
"16947","43.644660","194.210.222.230","224.0.0.251","MDNS","1442","Standard query 0x0000 PTR _rdlink._tcp.local, ""QM"" question PTR _companion-link._tcp.local, ""QM"" question TXT Ritaâ\200\231s MacBook Pro._companion-link._tcp.local, ""QU"" question TXT iPad Adriana ._companion-link._tcp.local, ""QU"" question ANY 977441BD-FB07-41C5-B1B3-2C81DCCD2DB1._remotepairing._tcp.local, ""QU"" question PTR halof._companion-link._tcp.local PTR MacBook Air de Lourenco._companion-link._tcp.local PTR Andrzejâ\200\231s MacBook._companion-link._tcp.local PTR Ipad (4)._companion-link._tcp.local PTR MacBook Pro (7)._companion-link._tcp.local PTR MacBook Pro de Amadeu._companion-link._tcp.local PTR MacBook Air de Afonso._companion-link._tcp.local PTR FranciscoLivraghi._companion-link._tcp.local PTR iPad de Maria Carolina._companion-link._tcp.local PTR Joaoâ\200\231s MacBook Pro (4)._companion-link._tcp.local PTR Beatriz Oliveira._companion-link._tcp.local PTR MacBook Air de Daniel._companion-link._tcp.local PTR MacBook Air (5)._companion-link._tcp.local PTR MacBook Pro GT._companion-link._tcp.local PTR iPad de Jo\303\243o (2)._companion-link._tcp.local PTR JC's Mac._companion-link._tcp.local PTR iPad (62)._companion-link._tcp.local PTR MacBook Pro som tillh\303\266r Alva (2)._companion-link._tcp.local PTR Davidâ\200\231s iPad._companion-link._tcp.local PTR MacBook Air de Pedro (2)._companion-link._tcp.local PTR iPad (80)._companion-link._tcp.local PTR sNâ\200\231s MacBook Air._companion-link._tcp.local PTR MacBook Pro de S\303\251rgio._companion-link._tcp.local PTR MacBook Air di Agnese._companion-link._tcp.local PTR MacBook Air de Guilherme (2)._companion-link._tcp.local PTR iPad da Rita._companion-link._tcp.local PTR T4Gâ\200\231s MacBook Pro._companion-link._tcp.local PTR MacBook Air de Helena (2)._companion-link._tcp.local PTR brfpm-mac._companion-link._tcp.local PTR XiaoMi Lite._companion-link._tcp.local PTR MacBook Air de Duarte._companion-link._tcp.local PTR MacBook Air de madalena._companion-link._tcp.local PTR Ritaâ\200\231s MacBook Pro._companion-link._tcp.local PTR iPad di Alessia._companion-link._tcp.local PTR iPad di Rosalba._companion-link._tcp.local PTR iPad Adriana ._companion-link._tcp.local PTR MacBook Air de vicente._companion-link._tcp.local PTR iPad de Lara._companion-link._tcp.local SRV 0 0 49152 IPhone-de-Patricia-2.local"
"16948","43.646186","fe80::4d3:eb89:d825:351d","ff02::fb","MDNS","1462","Standard query 0x0000 PTR _rdlink._tcp.local, ""QM"" question PTR _companion-link._tcp.local, ""QM"" question TXT Ritaâ\200\231s MacBook Pro._companion-link._tcp.local, ""QU"" question TXT iPad Adriana ._companion-link._tcp.local, ""QU"" question ANY 977441BD-FB07-41C5-B1B3-2C81DCCD2DB1._remotepairing._tcp.local, ""QU"" question PTR halof._companion-link._tcp.local PTR MacBook Air de Lourenco._companion-link._tcp.local PTR Andrzejâ\200\231s MacBook._companion-link._tcp.local PTR Ipad (4)._companion-link._tcp.local PTR MacBook Pro (7)._companion-link._tcp.local PTR MacBook Pro de Amadeu._companion-link._tcp.local PTR MacBook Air de Afonso._companion-link._tcp.local PTR FranciscoLivraghi._companion-link._tcp.local PTR iPad de Maria Carolina._companion-link._tcp.local PTR Joaoâ\200\231s MacBook Pro (4)._companion-link._tcp.local PTR Beatriz Oliveira._companion-link._tcp.local PTR MacBook Air de Daniel._companion-link._tcp.local PTR MacBook Air (5)._companion-link._tcp.local PTR MacBook Pro GT._companion-link._tcp.local PTR iPad de Jo\303\243o (2)._companion-link._tcp.local PTR JC's Mac._companion-link._tcp.local PTR iPad (62)._companion-link._tcp.local PTR MacBook Pro som tillh\303\266r Alva (2)._companion-link._tcp.local PTR Davidâ\200\231s iPad._companion-link._tcp.local PTR MacBook Air de Pedro (2)._companion-link._tcp.local PTR iPad (80)._companion-link._tcp.local PTR sNâ\200\231s MacBook Air._companion-link._tcp.local PTR MacBook Pro de S\303\251rgio._companion-link._tcp.local PTR MacBook Air di Agnese._companion-link._tcp.local PTR MacBook Air de Guilherme (2)._companion-link._tcp.local PTR iPad da Rita._companion-link._tcp.local PTR T4Gâ\200\231s MacBook Pro._companion-link._tcp.local PTR MacBook Air de Helena (2)._companion-link._tcp.local PTR brfpm-mac._companion-link._tcp.local PTR XiaoMi Lite._companion-link._tcp.local PTR MacBook Air de Duarte._companion-link._tcp.local PTR MacBook Air de madalena._companion-link._tcp.local PTR Ritaâ\200\231s MacBook Pro._companion-link._tcp.local PTR iPad di Alessia._companion-link._tcp.local PTR iPad di Rosalba._companion-link._tcp.local PTR iPad Adriana ._companion-link._tcp.local PTR MacBook Air de vicente._companion-link._tcp.local PTR iPad de Lara._companion-link._tcp.local SRV 0 0 49152 IPhone-de-Patricia-2.local"
"16949","43.646453","194.210.222.230","224.0.0.251","MDNS","262","Standard query 0x0000 ANY de:f3:ac:e6:3c:19@fe80::dcf3:acff:fee6:3c19-supportsRP-24._apple-mobdev2._tcp.local, ""QU"" question ANY IPhone-de-Patricia-2.local, ""QU"" question SRV 0 0 32498 IPhone-de-Patricia-2.local AAAA fe80::4d3:eb89:d825:351d AAAA 2001:690:2100:1016:1865:3198:3584:3cfa A 194.210.222.230"
"16950","43.646669","fe80::4d3:eb89:d825:351d","ff02::fb","MDNS","282","Standard query 0x0000 ANY de:f3:ac:e6:3c:19@fe80::dcf3:acff:fee6:3c19-supportsRP-24._apple-mobdev2._tcp.local, ""QU"" question ANY IPhone-de-Patricia-2.local, ""QU"" question SRV 0 0 32498 IPhone-de-Patricia-2.local AAAA fe80::4d3:eb89:d825:351d AAAA 2001:690:2100:1016:1865:3198:3584:3cfa A 194.210.222.230"
"16951","43.647027","194.210.220.137","224.0.0.251","MDNS","109","Standard query 0x0000 TXT iPad de Maria Carolina._companion-link._tcp.local, ""QU"" question"
"16952","43.647266","fe80::10dd:f360:8a6e:d255","ff02::fb","MDNS","129","Standard query 0x0000 TXT iPad de Maria Carolina._companion-link._tcp.local, ""QU"" question"
"16953","43.647632","194.210.220.13","224.0.0.251","MDNS","255","Standard query response 0x0000 TXT, cache flush NSEC, cache flush iPad da Rita._companion-link._tcp.local"
"16954","43.648007","fe80::1453:8fda:d8d2:ca96","ff02::fb","MDNS","275","Standard query response 0x0000 TXT, cache flush NSEC, cache flush iPad da Rita._companion-link._tcp.local"
"16955","43.648313","194.210.234.44","224.0.0.251","MDNS","190","Standard query response 0x0000 TXT PTR MacBook Pro GT._companion-link._tcp.local"
"16956","43.648525","fe80::184a:c30:11ec:b4f5","ff02::fb","MDNS","210","Standard query response 0x0000 TXT PTR MacBook Pro GT._companion-link._tcp.local"
"16957","43.739764","194.210.220.186","224.0.0.251","MDNS","259","Standard query 0x0000 ANY 6a:ad:70:de:c3:1d@fe80::68ad:70ff:fede:c31d-supportsRP-24._apple-mobdev2._tcp.local, ""QM"" question ANY iPhone-de-Goncalo.local, ""QM"" question SRV 0 0 32498 iPhone-de-Goncalo.local AAAA fe80::10fc:24d2:f20f:1bcd A 194.210.220.186 AAAA 2001:690:2100:1016:438:ddc1:3d7c:a619"
"16958","43.740516","fe80::10fc:24d2:f20f:1bcd","ff02::fb","MDNS","279","Standard query 0x0000 ANY 6a:ad:70:de:c3:1d@fe80::68ad:70ff:fede:c31d-supportsRP-24._apple-mobdev2._tcp.local, ""QM"" question ANY iPhone-de-Goncalo.local, ""QM"" question SRV 0 0 32498 iPhone-de-Goncalo.local AAAA fe80::10fc:24d2:f20f:1bcd A 194.210.220.186 AAAA 2001:690:2100:1016:438:ddc1:3d7c:a619"
"16959","43.741089","194.210.222.163","224.0.0.251","MDNS","456","Standard query response 0x0000 PTR iPad de Tiago (3)._companion-link._tcp.local TXT TXT, cache flush SRV, cache flush 0 0 50116 iPad-de-Tiago-3.local AAAA, cache flush fe80::c5:5282:226e:8936 AAAA, cache flush 2001:690:2100:1016:868:c18b:1b1a:d735 A, cache flush 194.210.222.163 NSEC, cache flush iPad de Tiago (3)._companion-link._tcp.local NSEC, cache flush iPad-de-Tiago-3.local"
"16960","43.741500","fe80::c5:5282:226e:8936","ff02::fb","MDNS","476","Standard query response 0x0000 PTR iPad de Tiago (3)._companion-link._tcp.local TXT TXT, cache flush SRV, cache flush 0 0 50116 iPad-de-Tiago-3.local AAAA, cache flush fe80::c5:5282:226e:8936 AAAA, cache flush 2001:690:2100:1016:868:c18b:1b1a:d735 A, cache flush 194.210.222.163 NSEC, cache flush iPad de Tiago (3)._companion-link._tcp.local NSEC, cache flush iPad-de-Tiago-3.local"
"16961","43.741922","fe80::a89:b8ce:732c:808f","ff02::1:3","ICMPv6","86","Multicast Listener Report"
"16962","43.742138","fe80::a89:b8ce:732c:808f","ff02::fb","ICMPv6","86","Multicast Listener Report"
"16963","43.742244","fe80::a89:b8ce:732c:808f","ff02::c","ICMPv6","86","Multicast Listener Report"
"16964","43.742336","194.210.220.149","224.0.0.251","MDNS","87","Standard query 0x0000 PTR _spotify-connect._tcp.local, ""QM"" question"
"16965","43.744029","194.210.234.61","224.0.0.251","MDNS","87","Standard query 0x0000 PTR _spotify-connect._tcp.local, ""QM"" question"
"16966","43.744339","194.210.222.142","194.210.223.255","NBNS","92","Name query NB BRWA8934A2177F6<00>"
"16967","43.744475","fe80::14a1:e2dc:d045:d145","ff02::fb","MDNS","107","Standard query 0x0000 PTR _spotify-connect._tcp.local, ""QM"" question"
"16968","43.744855","fe80::14a1:e2dc:d045:d145","ff02::fb","MDNS","107","Standard query 0x0000 PTR _spotify-connect._tcp.local, ""QM"" question"
"16969","43.745167","fe80::14a1:e2dc:d045:d145","ff02::fb","MDNS","107","Standard query 0x0000 PTR _spotify-connect._tcp.local, ""QM"" question"
"16970","43.745438","194.210.222.40","224.0.0.251","MDNS","216","Standard query response 0x0000 TXT, cache flush NSEC, cache flush XiaoMi Lite._companion-link._tcp.local"
"16971","43.745760","fe80::4e5:91ce:8ee9:5b4e","ff02::fb","MDNS","236","Standard query response 0x0000 TXT, cache flush NSEC, cache flush XiaoMi Lite._companion-link._tcp.local"
"16972","43.746036","fe80::b9a2:8a71:89e8:e277","ff02::fb","MDNS","107","Standard query 0x0000 PTR _spotify-connect._tcp.local, ""QM"" question"
"16973","43.746296","fe80::b9a2:8a71:89e8:e277","ff02::fb","MDNS","107","Standard query 0x0000 PTR _spotify-connect._tcp.local, ""QM"" question"
"16974","43.746642","194.210.234.140","224.0.0.251","MDNS","389","Standard query response 0x0000 PTR Spotify Desktop Launcher(5)._spotify-connect._tcp.local SRV 0 0 51409 DESKTOP-MEBN4Q7.local TXT A 194.210.234.140 AAAA 2001:690:2100:1016:9ce1:d9f6:9532:ef28 AAAA 2001:690:2100:1016:b904:234f:5ff7:15eb AAAA fe80::5764:3d5c:f54e:90bd"
"16975","43.746989","fe80::5764:3d5c:f54e:90bd","ff02::fb","MDNS","409","Standard query response 0x0000 PTR Spotify Desktop Launcher(5)._spotify-connect._tcp.local SRV 0 0 51409 DESKTOP-MEBN4Q7.local TXT A 194.210.234.140 AAAA 2001:690:2100:1016:9ce1:d9f6:9532:ef28 AAAA 2001:690:2100:1016:b904:234f:5ff7:15eb AAAA fe80::5764:3d5c:f54e:90bd"
"16976","43.747397","fe80::5764:3d5c:f54e:90bd","ff02::fb","MDNS","409","Standard query response 0x0000 PTR Spotify Desktop Launcher(5)._spotify-connect._tcp.local SRV 0 0 51409 DESKTOP-MEBN4Q7.local TXT A 194.210.234.140 AAAA 2001:690:2100:1016:9ce1:d9f6:9532:ef28 AAAA 2001:690:2100:1016:b904:234f:5ff7:15eb AAAA fe80::5764:3d5c:f54e:90bd"
"16977","43.747815","194.210.234.94","224.0.0.251","MDNS","331","Standard query response 0x0000 PTR Spotify Desktop Launcher(2)._spotify-connect._tcp.local SRV 0 0 59912 DiogoVeiga.local TXT A 194.210.234.94 NSEC DiogoVeiga.local"
"16978","43.748166","194.210.221.222","224.0.0.251","MDNS","274","Standard query response 0x0000 TXT, cache flush NSEC, cache flush MacBook Pro som tillh\303\266r Alva (2)._companion-link._tcp.local"
"16979","43.748543","fe80::388:96ca:2b28:13b9","ff02::fb","MDNS","391","Standard query response 0x0000 PTR Spotify Desktop Launcher(3)._spotify-connect._tcp.local SRV 0 0 54993 FILIPE.local TXT A 194.210.222.115 AAAA 2001:690:2100:1016:2115:357a:4141:91f3 AAAA 2001:690:2100:1016:95ec:4da:3223:4552 AAAA fe80::388:96ca:2b28:13b9"
"16980","43.748891","fe80::388:96ca:2b28:13b9","ff02::fb","MDNS","391","Standard query response 0x0000 PTR Spotify Desktop Launcher(3)._spotify-connect._tcp.local SRV 0 0 54993 FILIPE.local TXT A 194.210.222.115 AAAA 2001:690:2100:1016:2115:357a:4141:91f3 AAAA 2001:690:2100:1016:95ec:4da:3223:4552 AAAA fe80::388:96ca:2b28:13b9"
"16981","43.749239","fe80::14c6:39ac:834:43e","ff02::fb","MDNS","294","Standard query response 0x0000 TXT, cache flush NSEC, cache flush MacBook Pro som tillh\303\266r Alva (2)._companion-link._tcp.local"
"16982","43.749636","194.210.222.115","224.0.0.251","MDNS","371","Standard query response 0x0000 PTR Spotify Desktop Launcher(3)._spotify-connect._tcp.local SRV 0 0 54993 FILIPE.local TXT A 194.210.222.115 AAAA 2001:690:2100:1016:2115:357a:4141:91f3 AAAA 2001:690:2100:1016:95ec:4da:3223:4552 AAAA fe80::388:96ca:2b28:13b9"
"16983","43.750007","194.210.222.181","224.0.0.251","MDNS","391","Standard query response 0x0000 PTR Spotify Desktop Launcher(13)._spotify-connect._tcp.local SRV 0 0 53110 DESKTOP-QB6RNIP.local TXT A 194.210.222.181 AAAA 2001:690:2100:1016:c1ae:fef6:abfb:2b35 AAAA 2001:690:2100:1016:70bb:4baa:8205:4788 AAAA fe80::ffef:b02f:d56c:cc18"
"16984","43.750320","fe80::ffef:b02f:d56c:cc18","ff02::fb","MDNS","411","Standard query response 0x0000 PTR Spotify Desktop Launcher(13)._spotify-connect._tcp.local SRV 0 0 53110 DESKTOP-QB6RNIP.local TXT A 194.210.222.181 AAAA 2001:690:2100:1016:c1ae:fef6:abfb:2b35 AAAA 2001:690:2100:1016:70bb:4baa:8205:4788 AAAA fe80::ffef:b02f:d56c:cc18"
"16985","43.750740","fe80::ffef:b02f:d56c:cc18","ff02::fb","MDNS","411","Standard query response 0x0000 PTR Spotify Desktop Launcher(13)._spotify-connect._tcp.local SRV 0 0 53110 DESKTOP-QB6RNIP.local TXT A 194.210.222.181 AAAA 2001:690:2100:1016:c1ae:fef6:abfb:2b35 AAAA 2001:690:2100:1016:70bb:4baa:8205:4788 AAAA fe80::ffef:b02f:d56c:cc18"
"16986","43.751173","194.210.234.38","224.0.0.251","MDNS","222","Standard query response 0x0000 PTR MacBook Air som tillh\303\266r Klara._companion-link._tcp.local TXT"
"16987","43.751467","fe80::3d:b47e:383f:e96","ff02::fb","MDNS","242","Standard query response 0x0000 PTR MacBook Air som tillh\303\266r Klara._companion-link._tcp.local TXT"
"16988","43.751737","fe80::7223:6db:9705:c941","ff02::1:3","ICMPv6","86","Multicast Listener Report"
"16989","43.751870","fe80::7223:6db:9705:c941","ff02::fb","ICMPv6","86","Multicast Listener Report"
"16990","43.751963","fe80::7223:6db:9705:c941","ff02::c","ICMPv6","86","Multicast Listener Report"
"16991","43.752060","194.210.220.231","224.0.0.251","MDNS","1476","Standard query 0x0000 PTR _companion-link._tcp.local, ""QM"" question PTR halof._companion-link._tcp.local PTR MacBook Air de Lourenco._companion-link._tcp.local PTR Andrzejâ\200\231s MacBook._companion-link._tcp.local PTR Ipad (4)._companion-link._tcp.local PTR MacBook Pro (7)._companion-link._tcp.local PTR MacBook Pro de Amadeu._companion-link._tcp.local PTR MacBook Air de Afonso._companion-link._tcp.local PTR FranciscoLivraghi._companion-link._tcp.local PTR iPad de Maria Carolina._companion-link._tcp.local PTR MacBook Air de Daniel._companion-link._tcp.local PTR MacBook Air (5)._companion-link._tcp.local PTR iPad de Jo\303\243o (2)._companion-link._tcp.local PTR JC's Mac._companion-link._tcp.local PTR iPad (62)._companion-link._tcp.local PTR MacBook Pro som tillh\303\266r Alva (2)._companion-link._tcp.local PTR Davidâ\200\231s iPad._companion-link._tcp.local PTR MacBook Air de Pedro (2)._companion-link._tcp.local PTR iPad (80)._companion-link._tcp.local PTR sNâ\200\231s MacBook Air._companion-link._tcp.local PTR MacBook Pro de S\303\251rgio._companion-link._tcp.local PTR T4Gâ\200\231s MacBook Pro._companion-link._tcp.local PTR MacBook Air di Agnese._companion-link._tcp.local PTR MacBook Air de Guilherme (2)._companion-link._tcp.local PTR iPad da Rita._companion-link._tcp.local PTR MacBook Air de Helena (2)._companion-link._tcp.local PTR brfpm-mac._companion-link._tcp.local PTR XiaoMi Lite._companion-link._tcp.local PTR MacBook Air de Duarte._companion-link._tcp.local PTR MacBook Air de madalena._companion-link._tcp.local PTR Ritaâ\200\231s MacBook Pro._companion-link._tcp.local PTR iPad di Alessia._companion-link._tcp.local PTR iPad di Rosalba._companion-link._tcp.local PTR iPad Adriana ._companion-link._tcp.local PTR MacBook Air de vicente._companion-link._tcp.local PTR Eduardo's Macbook Air._companion-link._tcp.local PTR Eduardo's Macbook Air (2)._companion-link._tcp.local PTR MacBook Air de Jo\303\243o (4)._companion-link._tcp.local PTR MacBook Air de Patricia._companion-link._tcp.local PTR Miguel's MacBook Pro._companion-link._tcp.local PTR MacBook Air von Sina._companion-link._tcp.local PTR Miguel's iPad._companion-link._tcp.local PTR MacBook Air de Sara._companion-link._tcp.local"
"16992","43.752288","fe80::431:40ff:268f:18a3","ff02::fb","MDNS","1496","Standard query 0x0000 PTR _companion-link._tcp.local, ""QM"" question PTR halof._companion-link._tcp.local PTR MacBook Air de Lourenco._companion-link._tcp.local PTR Andrzejâ\200\231s MacBook._companion-link._tcp.local PTR Ipad (4)._companion-link._tcp.local PTR MacBook Pro (7)._companion-link._tcp.local PTR MacBook Pro de Amadeu._companion-link._tcp.local PTR MacBook Air de Afonso._companion-link._tcp.local PTR FranciscoLivraghi._companion-link._tcp.local PTR iPad de Maria Carolina._companion-link._tcp.local PTR MacBook Air de Daniel._companion-link._tcp.local PTR MacBook Air (5)._companion-link._tcp.local PTR iPad de Jo\303\243o (2)._companion-link._tcp.local PTR JC's Mac._companion-link._tcp.local PTR iPad (62)._companion-link._tcp.local PTR MacBook Pro som tillh\303\266r Alva (2)._companion-link._tcp.local PTR Davidâ\200\231s iPad._companion-link._tcp.local PTR MacBook Air de Pedro (2)._companion-link._tcp.local PTR iPad (80)._companion-link._tcp.local PTR sNâ\200\231s MacBook Air._companion-link._tcp.local PTR MacBook Pro de S\303\251rgio._companion-link._tcp.local PTR T4Gâ\200\231s MacBook Pro._companion-link._tcp.local PTR MacBook Air di Agnese._companion-link._tcp.local PTR MacBook Air de Guilherme (2)._companion-link._tcp.local PTR iPad da Rita._companion-link._tcp.local PTR MacBook Air de Helena (2)._companion-link._tcp.local PTR brfpm-mac._companion-link._tcp.local PTR XiaoMi Lite._companion-link._tcp.local PTR MacBook Air de Duarte._companion-link._tcp.local PTR MacBook Air de madalena._companion-link._tcp.local PTR Ritaâ\200\231s MacBook Pro._companion-link._tcp.local PTR iPad di Alessia._companion-link._tcp.local PTR iPad di Rosalba._companion-link._tcp.local PTR iPad Adriana ._companion-link._tcp.local PTR MacBook Air de vicente._companion-link._tcp.local PTR Eduardo's Macbook Air._companion-link._tcp.local PTR Eduardo's Macbook Air (2)._companion-link._tcp.local PTR MacBook Air de Jo\303\243o (4)._companion-link._tcp.local PTR MacBook Air de Patricia._companion-link._tcp.local PTR Miguel's MacBook Pro._companion-link._tcp.local PTR MacBook Air von Sina._companion-link._tcp.local PTR Miguel's iPad._companion-link._tcp.local PTR MacBook Air de Sara._companion-link._tcp.local"
"16993","43.752613","194.210.220.231","224.0.0.251","MDNS","275","Standard query 0x0000 PTR iPad (34)._companion-link._tcp.local PTR iPad (6)._companion-link._tcp.local PTR iPad (55)._companion-link._tcp.local PTR Joaoâ\200\231s MacBook Pro (4)._companion-link._tcp.local PTR iPad de Ines ._companion-link._tcp.local PTR Ipad de Marta._companion-link._tcp.local PTR MacBook Pro GT._companion-link._tcp.local"
"16994","43.752970","fe80::431:40ff:268f:18a3","ff02::fb","MDNS","295","Standard query 0x0000 PTR iPad (34)._companion-link._tcp.local PTR iPad (6)._companion-link._tcp.local PTR iPad (55)._companion-link._tcp.local PTR Joaoâ\200\231s MacBook Pro (4)._companion-link._tcp.local PTR iPad de Ines ._companion-link._tcp.local PTR Ipad de Marta._companion-link._tcp.local PTR MacBook Pro GT._companion-link._tcp.local"
"16995","43.753320","194.210.220.231","224.0.0.251","MDNS","254","Standard query 0x0000 TXT MacBook Air de Duarte._companion-link._tcp.local, ""QU"" question TXT MacBook Air de Daniel._companion-link._tcp.local, ""QU"" question TXT MacBook Air (5)._companion-link._tcp.local, ""QU"" question TXT JC's Mac._companion-link._tcp.local, ""QU"" question TXT MacBook Air di Agnese._companion-link._tcp.local, ""QU"" question TXT MacBook Air de Guilherme (2)._companion-link._tcp.local, ""QU"" question TXT XiaoMi Lite._companion-link._tcp.local, ""QU"" question"
"16996","43.753541","fe80::431:40ff:268f:18a3","ff02::fb","MDNS","274","Standard query 0x0000 TXT MacBook Air de Duarte._companion-link._tcp.local, ""QU"" question TXT MacBook Air de Daniel._companion-link._tcp.local, ""QU"" question TXT MacBook Air (5)._companion-link._tcp.local, ""QU"" question TXT JC's Mac._companion-link._tcp.local, ""QU"" question TXT MacBook Air di Agnese._companion-link._tcp.local, ""QU"" question TXT MacBook Air de Guilherme (2)._companion-link._tcp.local, ""QU"" question TXT XiaoMi Lite._companion-link._tcp.local, ""QU"" question"
"16997","43.753907","fe80::e48f:51b9:3b6:4df8","ff02::fb","MDNS","403","Standard query response 0x0000 PTR Spotify Desktop Launcher._spotify-connect._tcp.local SRV 0 0 57214 DESKTOP-G8KUKK6.local TXT A 194.210.221.110 AAAA 2001:690:2100:1016:4777:d05b:ece2:2dd9 AAAA 2001:690:2100:1016:408b:e94d:f909:685 AAAA fe80::e48f:51b9:3b6:4df8"
